urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6944680267643060225,2022-06-20 16:00:01,thrivent,14,0,"Don’t forget to register for and attend Thrivent’s Market and Economic Update on Thursday, June 23. You won’t want to miss this insightful online event where you’ll hear about Thrivent’s expectations around inflation and interest rates, as well as gain perspective on investing during times of market volatility. 👉 https://bit.ly/3OcuiMx",,,,,,,,,,,,,,,,,
6944690284173680641,2022-06-20 16:39:49,nordstrom,127,0,"We invited our partners from the National Urban League Young Professionals group to visit our New York Flagship store for a day of learning the best styling tips and tricks for the office. Nordstrom NYC stylist, janine heidt led a presentation on styling tips for the workplace. 

We’re proud to continue our partnership with the National Urban League and hope through events like our styling education class, we can help support young professionals to feel confident and empowered as they embark on their career journeys. Read more about the event on our blog.",,,,,,,,,,,,,,,,,
6944691093309435904,2022-06-20 16:43:02,albertsons,331,7,"Albertsons Companies is pleased to partner with The Trevor Project, the world’s largest suicide prevention and crisis intervention organization for LGBTQ young people. 🏳️‍🌈",,,,,,,,,,,,,,,,,
6944693384745824256,2022-06-20 16:52:09,kiewit,98,1,"According to Nicholas Joens, P.E., Kiewit’s Underground District Business Development Manager, new technologies and collaborative contracting models will have an increasingly important role in the industry. Check out this month’s issue of Tunnelling Journal to learn more.",,,,,,,,,,,,,,,,,
6944694812197478400,2022-06-20 16:57:49,exelon,28,0,"At Exelon, we encourage everyone to commemorate #Juneteenth by reflecting, learning, and taking action to advance racial equity and social justice. No matter how you choose to celebrate, Juneteenth is an opportunity for us to consider how we all can join in the effort to bring about a more just and equitable world. ",,,,,,,,,,,,,,,,,
6944702452231286784,2022-06-20 17:28:10,novglobal,145,4,"Check out this exclusive look at the Legacy Wall located in the PDC Cutter Technology Center! 
As a visual representation of the #legacy ReedHycalog has been building for over a century, these logos remind us every day of where we've been- so that we can continue to innovate for where we're going. #reedhycalog #pdc #cutters",,,,,,,,,,,,,,,,,
6944710958317531136,2022-06-20 18:01:58,antheminc,224,4,"Advancing #healthequity includes developing a more diverse healthcare workforce that reflects the community it serves. Discover how Anthem is addressing inequities in rural and tribal communities, and increasing representation of historically marginalized communities, by providing a variety of scholarships to students interested in filling critical healthcare roles. #AnthemImpact ",,,,,,,,,,,,,,,,,
6944730881622257664,2022-06-20 19:21:09,steelcase,500,6,Steelcase Series 1 with CarbonNeutral® product certification is the first entry into our carbon neutral office furniture portfolio. Learn how it's helping our customers arrive at their own climate goals faster. https://bit.ly/39JYJeh,,,,,,,,,,,,,,,,,
6944741432469438465,2022-06-20 20:03:04,iheartmedia,24,1,"Charlamagne tha God, Founder, the Black Effect Podcast Network, and Dollie S. Bishop, President of Production & Creative Development at the Black Effect Podcast Network, discuss uplifting Black listeners and voices in Black culture. The Female Quotient

Listen to the Black Effect podcasts here:
https://lnkd.in/g-Z7HWzm",,,,,,,,,,,,,,,,,
6944746201707667456,2022-06-20 20:22:01,jabil,89,1,"“We all have an opportunity to create a safe space for people. In doing that, we will continue to learn and evolve,” said Chad Morley, senior vice president of #automotive and transportation at Jabil, in a recent roundtable on #diversity, equity and #inclusion. Explore best practices for creating a more diverse, equitable and inclusive environment in the automotive sector: https://lnkd.in/gbfVmsSN",,,,,,,,,,,,,,,,,
6944898225346666496,2022-06-21 06:26:06,iheartmedia,147,2,"""Be authentic. Make sure your room reflects the Black audiences you're trying to connect with."" 

Charlamagne tha God, Founder, Black Effect Podcast Network,  and Dollie S. Bishop, President of Production and Creative, Black Effect Podcast Network, at #AdColor's Conversation about the Black Effect, Diversity and Representation. #canneslions2022

Listen to the Black Effect Podcast Network here:
https://lnkd.in/g-Z7HWzm",,,,,,,,,,,,,,,,,
6944995468112252929,2022-06-21 12:52:31,jabil,343,6,"As SolarEdge Technologies grew from startup to multibillion-dollar company, they needed a manufacturing partner with the agility to keep pace.

Learn how Jabil’s #energy industry expertise, manufacturing excellence and #SupplyChain intelligence enable us to support SolarEdge's high-volume production while maintaining rigorous quality standards: https://lnkd.in/gXjbvBZD",,,,,,,,,,,,,,,,,
6945013265232015361,2022-06-21 14:03:14,kiewit,166,0,"As the use of electric vehicles increases, so does the demand for a wide variety of metals and minerals. 

At Kiewit, we are well-equipped and ready to help clients extract, process and deliver essential minerals. 

It’s a service we have safely and responsibly provided for more than 80 years—and will continue to do so for many years to come. 

#mining #ev",,,,,,,,,,,,,,,,,
6945016916541394944,2022-06-21 14:17:45,ecolab,77,1,"Cuando trabajamos juntos, podemos avanzar aún más en nuestras metas de sustentabilidad. En 2021, junto con nuestros clientes, generamos un impacto positivo en las comunidades. Nuestro último Reporte de Sustentabilidad Corporativa cuenta la historia completa detrás de estos números: 

https://bit.ly/3On4uO0

",,,,,,,,,,,,,,,,,
6945028718536925185,2022-06-21 15:04:38,tellabs,2,0,Read this week's blog to hear how ETSI F5G is gaining traction for all the same reasons that are driving Optical LAN success. https://bit.ly/3bfZFaT,,,,,,,,,,,,,,,,,
6945041482332483584,2022-06-21 15:55:22,steelcase,364,6,"Did you miss #NeoCon2022? Revisit all the ways to work better, the new partnerships and the biggest buzz in our two minute video recap.",,,,,,,,,,,,,,,,,
6945041541728006144,2022-06-21 15:55:36,cunamutualgroup,100,54,"AJ Lotharp, IVP Solutions Curator, was the Master of Ceremonies at the recent AACUC Commitment to Change Young Professionals Leadership Awards. Help us congratulate Maricela Castillo, CUDE, Multicultural Research Specialist, for her #Mindfulness award, presented by CEO, Robert Trunzo! #Congratulations #StrongerTogether #Leadership #AACUCYPS #CTC",,,,,,,,,,,,,,,,,
6945054990604406785,2022-06-21 16:49:02,earthlink,13,0,"Let’s take a look at fiber vs. cable to see which has the highest speed, which one offers cheap internet options, and what’s available near you. Spoiler: fiber is the future. See why: https://bit.ly/3alolOQ",,,,,,,,,,,,,,,,,
6945072977189240832,2022-06-21 18:00:30,bankofhawaii,36,1,"Stephen Metter and his business partner, Michael Wood, started a real estate development company three decades ago on a handshake 🤝 Today, MW Group, Ltd. is thriving and includes many familiar businesses across the islands like Hawaii Self Storage and The Plaza Assisted Living. 

With collaboration, creativity, and innovative ideas from our Corporate Banking team, MW Group Ltd. has grown to be even bigger than Stephen had ever imagined. 

Learn more about how our team has helped MW Group, Ltd. succeed in our 2021 #AnnualReport: https://lnkd.in/g2y8mswW

#dreambig #successstory",,,,,,,,,,,,,,,,,
6945076900616658944,2022-06-21 18:16:06,albertsons,123,0,"Our Portland Division had a wonderful time during Portland's Pride Festival this past weekend. Great work, team!",,,,,,,,,,,,,,,,,
6945080422829580288,2022-06-21 18:30:06,jpmorgan,340,2,"What can we expect for the future of commercial real estate? Alfred Brooks, Head of JPMorgan Chase Commercial Real Estate, examines the mid-year outlook amid rising interest rates.",,,,,,,,,,,,,,,,,
6945083751945162752,2022-06-21 18:43:19,novglobal,133,1,"Thank you to The Mission: Zero Podcast for featuring our very own VP of Renewables, Ed Whitnell, on your latest episode! Listen along with host Jeff Peeples as he and Ed discuss technological advancements in energy and where we're headed for the future. #goodenergy #renewables #podcasts

Mission Zero Website:
https://lnkd.in/e3rjarFZ

Apple:
https://lnkd.in/e6-kwFkD

Spotify:
https://lnkd.in/d9arKe_P",,,,,,,,,,,,,,,,,
6945087173054353408,2022-06-21 18:56:55,conocophillips,916,25,"QatarEnergy announced that it has selected ConocoPhillips as a partner in the North Field East (NFE) expansion project, the single largest project in the history of the LNG industry. “ConocoPhillips is delighted to build on our long history of partnering with QatarEnergy and participate in this next phase of development of Qatar's North Field,” said Ryan Lance, chairman and chief executive officer. “We recognize that LNG plays an increasingly important role in energy security and the global energy transition.” Learn more: https://bit.ly/3zU6byn",,,,,,,,,,,,,,,,,
6945088020844814336,2022-06-21 19:00:17,kennametal,231,4,"Introducing our new KCK20B™ and KCKP10™ indexable milling grades for higher wear resistance and up to 30% longer tool life when machining cast iron and compacted graphite iron components. Both grades offer higher productivity and consistent, repeatable performance during roughing, semi-finishing and finishing operations.

Now available for our Mill 4-11™ indexable shoulder mill! Learn more: https://okt.to/GuvFRl

#milling #castiron #machining #cnc #machinist #indexablemilling",,,,,,,,,,,,,,,,,
6945088405244387328,2022-06-21 19:01:49,spherion,4,0,"According to the BLS, franchises have higher success rates than independent businesses.
 
If you want to live the life you want, earn a substantial income, and help others get jobs, reach out today. http://ow.ly/F2Hm50Jvbst 

#FranchiseWithSpherion",,,,,,,,,,,,,,,,,
6945091226220015616,2022-06-21 19:13:01,mckesson,108,0,"The COVID-19 pandemic may have changed the way patients interact with their pharmacies, but medication access and adherence remain critical components to improving patient health outcomes. Through CoverMyMeds’ central fill systems, we’re enabling pharmacists to spend more time helping patients while delivering faster, safer and more reliable paths to medication for patients. Learn more about our automated central fill solutions at Our Stories: https://bit.ly/3QDbJ6j",,,,,,,,,,,,,,,,,
6945117724121460736,2022-06-21 20:58:19,textron,203,0,"Our corporate office had the opportunity to get together both in person and virtually to hear from and ask questions to Textron Chairman, President and CEO, Scott Donnelly at our annual townhall. 
",,,,,,,,,,,,,,,,,
6945149858563452928,2022-06-21 23:06:00,synovus,9,1,"Want to apply for a mortgage? Learn the lingo, get comfortable with the process, and even simulate a mortgage payment with the calculators on our Homebuyer Basics site. #NationalHomeownershipMonth #GetThere ",,,,,,,,,,,,,,,,,
6945181595301502977,2022-06-22 01:12:07,avnet,260,2,"There’s so much to see at this year’s Embedded World! We’re looking forward to the demos and designs showcased by Avnet Embedded, EBV Elektronik, Avnet Silica, and Avnet Abacus. What will you be exploring at the expo? #EW22",,,,,,,,,,,,,,,,,
