urn,ts,company,numLikes,numComments,text
6947549992966377472,2022-06-28 14:03:17,kiewit,295,2,"When Kiewit began work in August 2019 on Michigan’s Indeck Niles Energy Center at the brownfield site, a former railyard, there were plenty of challenges for the team to tackle. 

One happened early in the process, said Project Manager Tyler Jeziorski.

""The water table is roughly 8 feet below grade, so all of the underground utilities, pipe and electrical duct banks were all in that water table. When you have contaminated soil, you can’t simply discharge water off the site.""

""We had to essentially lower the water table locally and rotate it around the project while we installed the underground utilities and poured all the major foundations. To have adequate storage space to support these efforts, the team dug additional temporary retention ponds. It was a huge challenge for the job team to get that work done.""

Learn more about the team’s efforts: http://ow.ly/FPq350IviO3"
6947277776810905600,2022-06-27 20:01:36,kiewit,197,2,"Ten years ago, our business service functions joined forces to form one team. This shared-service model has empowered employees to solve real business problems, innovate new solutions and drive organizational change. Interested in joining this dynamic team? 

To learn more about Kiewit Business Services: http://ow.ly/5VsZ50JGWn1

Check out current job openings: http://ow.ly/N5NQ50JGWn4"
6947202339103543297,2022-06-27 15:01:50,kiewit,185,1,"The award-winning Convent Grain Export Terminal is one of the fastest grain export elevators in the world.  

Kiewit subsidiary, Ibberson, completed renovations and expanded the facility, supporting the client’s goal to maintain a safe and stable supply of U.S. food grains and soybeans.

Read more about the project here: https://lnkd.in/gjgG-pCX"
6946582838049722368,2022-06-25 22:00:09,kiewit,162,2,What is a typical day like for an engineer? Most would say that there’s no such thing—and many like it that way.
6946220490147475456,2022-06-24 22:00:19,kiewit,157,3,What is your favorite thing about being an engineer? Here's what a few of our Kiewit engineers had to say...
6945858328606515200,2022-06-23 22:01:13,kiewit,354,5,"For the second year in a row, Kiewit has received the Early Talent Award from Handshake, an app that connects students to employers and career opportunities. It’s just one of the ways we’re making it easier to connect with anyone that’s ready for a new adventure in the engineering and construction industry. 

Learn more about current opportunities and apply here:
http://ow.ly/yoF450Jybwx"
6945857635246116864,2022-06-23 21:58:28,kiewit,486,12,"Kiewit is proud to have supported Transportation and Construction GIRL by hosting a day of their Career Week at our Training Center Facility in Aurora, CO. We were inspired by their interest and engagement in this amazing industry!"
6945737449562140672,2022-06-23 14:00:53,kiewit,265,1,"In recognition of International Women in Engineering Day, we are sharing perspectives from several engineers starting today and through the weekend. Their stories are an inspiration to us all."
6945375674916372480,2022-06-22 14:03:19,kiewit,2447,51,"Within two weeks, Kiewit mobilized 290 workers, 110 pieces of heavy equipment and 34 designers to complete emergency repairs on critical bridges in British Columbia after unprecedented rainfall in November 2021. 

“At Kiewit, we have a very detailed and established process for starting up a job, which typically takes months. Coming in and seeing the damage, we realized we were going to need to start things up in 12 hours.”

Read how Kiewit played a critical role in providing both construction and engineering support: hhttps://lnkd.in/gGAdVry4"
6945013265232015361,2022-06-21 14:03:14,kiewit,166,0,"As the use of electric vehicles increases, so does the demand for a wide variety of metals and minerals. 

At Kiewit, we are well-equipped and ready to help clients extract, process and deliver essential minerals. 

It’s a service we have safely and responsibly provided for more than 80 years—and will continue to do so for many years to come. 

#mining #ev"
6944693384745824256,2022-06-20 16:52:09,kiewit,98,1,"According to Nicholas Joens, P.E., Kiewit’s Underground District Business Development Manager, new technologies and collaborative contracting models will have an increasingly important role in the industry. Check out this month’s issue of Tunnelling Journal to learn more."
6944650762589261825,2022-06-20 14:02:47,kiewit,278,8,"American Council of Engineering Companies (ACEC) recently awarded our CMGC partner Michael Baker International  the 2022 Engineering Excellence Grand Award for emergency repairs to the Interstate 40/Hernando de Soto bridge. 

Strong collaboration and teamwork with the Tennessee Department of Transportation and all of our project partners resulted the bridge reopening just 83 days after the initial emergency.

Congratulations to  the entire project team for the well deserved recognition!

#hernandodesoto #engineeringexcellence #collaboration"
6943651238274097152,2022-06-17 19:51:02,kiewit,61,0,"According to Nicholas Joens, P.E., Kiewit’s Underground District Business Development Manager, new technologies and collaborative contracting models will have an increasingly important role in the industry. Check out this month’s issue of Tunnelling Journal to learn more."
6943593958572793856,2022-06-17 16:03:25,kiewit,165,1,"At Kiewit, we celebrate diversity, equity and inclusion and the strengths that different perspectives bring to our teams and business. Together, we can provide better solutions to our workforce, clients and communities.

We are proud to introduce you to Amara Atella, project engineer at Kiewit."
6943563789317398528,2022-06-17 14:03:32,kiewit,213,2,"Last week, our team volunteered at the Women’s Leadership Build led by Habitat for Humanity East Bay/Silicon Valley. The work day helped bring a new 42-unit affordable housing development in Walnut Creek one step closer to reality!"
6943170879262523392,2022-06-16 12:02:15,kiewit,556,6,Starting our day with a few wise words from Peter Kiewit.
6942898652927455234,2022-06-15 18:00:31,kiewit,352,5,"Alongside our clients, we’re powering North America. Kiewit has installed more than 125,000 megawatts of power capacity. 

More on the power generation, distribution and storage projects our people deliver: http://ow.ly/Ze5b50IEqbW."
6942581627663384576,2022-06-14 21:00:46,kiewit,108,2,"From salt to tap. 

California’s Claude “Bud” Lewis Carlsbad Desalination Plant is one of the largest in the Western Hemisphere, treating 104 million gallons of seawater per day to produce up to 54 million gallons of potable drinking water per day. 

More on how Kiewit and joint venture partner J.F. Shea engineered, procured and constructed this facility capable of serving up to 400,000 residents: http://ow.ly/Vl4S50JrCJ5"
6942543221386346496,2022-06-14 18:28:10,kiewit,135,2,"The Toronto Union Station Enhancement Project is a first-of-its-kind job using the alliance contract model. The project is led by the ONTrack Alliance team, which consists of Metrolinx, Infrastructure Ontario, Kiewit – Alberici Union General Partnership, WSP Canada Inc., and Mass. Electric Construction Canada Co.

At this time, it is also the first organization in Canada to receive ISO 44001:2017 Collaborative Business Relationships certification.

Congratulations to all of the alliance members who devoted significant time and energy to this effort.
"
6942542823397240832,2022-06-14 18:26:35,kiewit,371,5,"The Toronto Union Station Enhancement Project is a first-of-its-kind job using the alliance contract model. The project is led by the ONTrack Alliance team, which consists of Metrolinx, Infrastructure Ontario, Kiewit – Alberici Union General Partnership, WSP Canada Inc., and Mass. Electric Construction Canada Co.

At this time, it is also the first organization in Canada to receive ISO 44001:2017 Collaborative Business Relationships certification.

Congratulations to all of the alliance members who devoted significant time and energy to this effort.
"
